Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
314,Milan Jovanović,rs SRB,"FW,MF",be Standard Liège,28,1981,5,5,419,4.7,2,1,3,1,1,1,1,0,0.43,0.21,0.64,0.21,0.43,Matches
315,Stevan Jovetić,me MNE,"FW,MF",it Fiorentina,19,1989,4,3,287,3.2,4,1,5,4,0,0,0,0,1.25,0.31,1.57,1.25,1.57,Matches
316,Juanito,es ESP,DF,es Atlético Madrid,33,1976,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
317,Franck Jurietti,fr FRA,DF,fr Bordeaux,34,1975,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
318,Jussiê,br BRA,"FW,MF",fr Bordeaux,25,1983,7,2,220,2.4,1,0,1,1,0,1,0,0,0.41,0.00,0.41,0.41,0.41,Matches
319,Martin Jørgensen,dk DEN,MF,it Fiorentina,33,1975,4,1,121,1.3,1,0,1,1,0,0,0,0,0.74,0.00,0.74,0.74,0.74,Matches
320,Charles Kaboré,bf BFA,"DF,MF",fr Marseille,21,1988,3,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
321,Nihat Kahveci,tr TUR,FW,tr Beşiktaş,29,1979,4,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
322,Kaká,br BRA,"FW,MF",es Real Madrid,27,1982,7,7,604,6.7,1,2,3,0,1,1,1,0,0.15,0.30,0.45,0.00,0.30,Matches
323,Gaël Kakuta,cd COD,"FW,MF",eng Chelsea,18,1991,1,1,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
324,Kakha Kaladze,ge GEO,"DF,MF",it Milan,31,1978,2,1,160,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
325,Vitali Kaleshin,ru RUS,"DF,MF",ru Rubin Kazan,28,1980,5,4,397,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Kim Källström,se SWE,MF,fr Lyon,26,1982,11,7,727,8.1,1,1,2,1,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matches
327,Salomon Kalou,ci CIV,"FW,MF",eng Chelsea,23,1985,6,5,394,4.4,3,0,3,3,0,0,2,0,0.69,0.00,0.69,0.69,0.69,Matches
328,Frédéric Kanouté,ml MLI,FW,es Sevilla,31,1977,7,5,436,4.8,2,1,3,1,1,1,0,0,0.41,0.21,0.62,0.21,0.41,Matches
329,Batuhan Karadeniz,tr TUR,FW,tr Beşiktaş,18,1991,1,0,6,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
330,Gökdeniz Karadeniz,tr TUR,"FW,MF",ru Rubin Kazan,29,1980,6,6,481,5.3,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches
331,İbrahim Kaş,tr TUR,DF,tr Beşiktaş,22,1986,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
332,Alan Kasaev,ru RUS,MF,ru Rubin Kazan,23,1986,4,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
333,Yaniv Katan,il ISR,"FW,MF",il Maccabi Haifa,28,1981,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
334,Beram Kayal,il ISR,MF,il Maccabi Haifa,21,1988,4,4,336,3.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
335,Dekel Keinan,il ISR,DF,il Maccabi Haifa,24,1984,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
336,Keirrison,br BRA,FW,it Fiorentina,20,1988,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
337,Seydou Keita,ml MLI,MF,es Barcelona,29,1980,10,9,813,9.0,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
338,Martin Kelly,eng ENG,"DF,MF",eng Liverpool,19,1990,1,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
339,Yevhen Khacheridi,ua UKR,DF,ua Dynamo Kyiv,22,1987,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
340,Sami Khedira,de GER,MF,de Stuttgart,22,1987,6,6,510,5.7,0,2,2,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,Matches
341,Zoltán Kiss,hu HUN,MF,hu Debrecen,28,1980,6,4,471,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
342,Ragnar Klavan,ee EST,DF,nl AZ Alkmaar,23,1985,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
343,Miroslav Klose,de GER,FW,de Bayern Munich,31,1978,8,3,322,3.6,1,0,1,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches
344,Philippe Koch,ch SUI,DF,ch Zürich,18,1991,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
345,Timothée Kolodziejczak,fr FRA,DF,fr Lyon,17,1991,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
346,Ádám Komlósi,hu HUN,DF,hu Debrecen,31,1977,4,4,280,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
347,Arouna Koné,ci CIV,FW,es Sevilla,25,1983,3,1,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
348,Bakari Koné,ci CIV,FW,fr Marseille,27,1981,4,1,137,1.5,0,1,1,0,0,0,0,0,0.00,0.66,0.66,0.00,0.66,Matches
349,Abdoulay Konko,fr FRA,"DF,MF",es Sevilla,25,1984,4,4,360,4.0,1,0,1,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches
350,Christos Kontis,gr GRE,DF,cy APOEL FC,34,1975,4,4,356,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Kamil Kosowski,pl POL,MF,cy APOEL FC,31,1977,5,4,307,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
352,İsmail Köybaşı,tr TUR,DF,tr Beşiktaş,20,1989,3,2,192,2.1,0,2,2,0,0,0,1,0,0.00,0.94,0.94,0.00,0.94,Matches
353,Miloš Krasić,rs SRB,MF,ru CSKA Moscow,24,1984,9,9,784,8.7,4,0,4,4,0,0,3,0,0.46,0.00,0.46,0.46,0.46,Matches
354,Artem Kravets,ua UKR,FW,ua Dynamo Kyiv,20,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
355,Bojan Krkić,es ESP,"FW,MF",es Barcelona,18,1990,5,1,114,1.3,1,0,1,1,0,0,0,0,0.79,0.00,0.79,0.79,0.79,Matches
356,Per Krøldrup,dk DEN,DF,it Fiorentina,30,1979,5,4,417,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches
357,Tomasz Kuszczak,pl POL,GK,eng Manchester Utd,27,1982,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
358,Dirk Kuyt,nl NED,"DF,FW",eng Liverpool,29,1980,6,6,504,5.6,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches
359,Zdravko Kuzmanović,rs SRB,MF,de Stuttgart,21,1987,6,4,407,4.5,2,0,2,2,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches
360,Sotirios Kyrgiakos,gr GRE,DF,eng Liverpool,30,1979,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
361,Zsolt Laczkó,hu HUN,DF,hu Debrecen,22,1986,6,4,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
362,Kyle Lafferty,nir NIR,FW,sct Rangers,21,1987,4,2,265,2.9,0,1,1,0,0,0,2,0,0.00,0.34,0.34,0.00,0.34,Matches
363,Philipp Lahm,de GER,"DF,MF",de Bayern Munich,25,1983,13,13,"1,17",13.0,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
364,Frank Lampard,eng ENG,MF,eng Chelsea,31,1978,7,6,604,6.7,1,1,2,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,Matches
365,Leandro,hu HUN,MF,hu Debrecen,27,1982,4,4,360,4.0,0,2,2,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches
366,Cristian Ledesma,ar ARG,MF,gr Olympiacos,30,1978,4,3,242,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
367,Nicola Legrottaglie,it ITA,DF,it Juventus,32,1976,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
368,Jens Lehmann,de GER,GK,de Stuttgart,39,1969,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
369,Lucas Leiva,br BRA,MF,eng Liverpool,22,1987,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
370,Jeremain Lens,nl NED,"FW,MF",nl AZ Alkmaar,21,1987,5,2,224,2.5,2,0,2,2,0,0,1,0,0.80,0.00,0.80,0.80,0.80,Matches
371,Johnny Leoni,ch SUI,GK,ch Zürich,25,1984,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
372,Hugo Lloris,fr FRA,GK,fr Lyon,22,1986,12,12,"1,08",12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
373,Lolo,es ESP,"DF,MF",es Sevilla,24,1984,4,3,256,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
374,Antonio López,es ESP,"DF,MF",es Atlético Madrid,27,1981,4,2,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
375,Lisandro López,ar ARG,"FW,MF",fr Lyon,26,1983,10,8,743,8.3,3,1,4,2,1,1,3,0,0.36,0.12,0.48,0.24,0.36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Lomana LuaLua,cd COD,"FW,MF",gr Olympiacos,28,1980,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
377,Lúcio,br BRA,DF,it Inter,31,1978,12,12,"1,08",12.0,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches
378,Kees Luijckx,nl NED,"DF,MF",nl AZ Alkmaar,23,1986,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
379,Federico Macheda,it ITA,FW,eng Manchester Utd,17,1991,2,2,172,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
380,Alexander Madlung,de GER,DF,de Wolfsburg,27,1982,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
381,Vasile Maftei,ro ROU,DF,ro Unirea Urziceni,28,1981,5,5,450,5.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
382,Gérson Magrão,br BRA,MF,ua Dynamo Kyiv,24,1985,6,6,488,5.4,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches
383,Maicon,br BRA,DF,pt Porto,20,1988,1,1,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
384,Shai Maimon,il ISR,DF,il Maccabi Haifa,23,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
385,Jean Makoun,cm CMR,MF,fr Lyon,26,1983,11,10,873,9.7,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
386,Florent Malouda,fr FRA,"FW,MF",eng Chelsea,29,1980,8,7,645,7.2,0,3,3,0,0,0,2,0,0.00,0.42,0.42,0.00,0.42,Matches
387,Pavel Mamayev,ru RUS,"FW,MF",ru CSKA Moscow,20,1988,10,6,562,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
388,Mancini,br BRA,"FW,MF",it Inter,28,1980,1,1,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
389,Steve Mandanda,fr FRA,GK,fr Marseille,24,1985,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
390,Eliaquim Mangala,fr FRA,DF,be Standard Liège,18,1991,5,5,450,5.0,1,1,2,1,0,0,3,0,0.20,0.20,0.40,0.20,0.40,Matches
391,Vito Mannone,it ITA,GK,eng Arsenal,21,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
392,José Manuel Jurado,es ESP,MF,es Atlético Madrid,23,1986,6,3,333,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
393,Juan Manuel Vargas,pe PER,"DF,MF",it Fiorentina,25,1983,8,7,612,6.8,2,3,5,1,1,1,1,0,0.29,0.44,0.74,0.15,0.59,Matches
394,Marcelo,br BRA,"DF,MF",es Real Madrid,21,1988,6,6,495,5.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
395,Marco Marchionni,it ITA,MF,it Fiorentina,29,1980,7,6,540,6.0,1,1,2,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33,Matches
396,Claudio Marchisio,it ITA,MF,it Juventus,23,1986,4,3,271,3.0,0,1,1,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,Matches
397,Enzo Maresca,it ITA,MF,gr Olympiacos,29,1980,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
398,Xavier Margairaz,ch SUI,MF,ch Zürich,25,1984,6,5,452,5.0,1,0,1,0,1,1,2,0,0.20,0.00,0.20,0.00,0.00,Matches
399,Ciprian Marica,ro ROU,FW,de Stuttgart,23,1985,4,2,193,2.1,1,0,1,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches
400,McDonald Mariga,ke KEN,MF,it Inter,22,1987,3,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Rafael Márquez,mx MEX,"DF,MF",es Barcelona,30,1979,4,3,231,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
402,Maarten Martens,be BEL,MF,nl AZ Alkmaar,25,1984,6,4,357,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
403,Obafemi Martins,ng NGA,FW,de Wolfsburg,24,1984,4,3,209,2.3,0,2,2,0,0,0,0,0,0.00,0.86,0.86,0.00,0.86,Matches
404,Javier Mascherano,ar ARG,"DF,MF",eng Liverpool,25,1984,5,4,358,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
405,Tsepo Masilela,za RSA,DF,il Maccabi Haifa,24,1985,6,6,467,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
406,Dan Matei,ro ROU,DF,ro Unirea Urziceni,28,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
407,Marco Materazzi,it ITA,DF,it Inter,35,1973,4,1,96,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
408,Maxwell,br BRA,DF,es Barcelona,27,1981,7,4,443,4.9,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches
409,Stéphane Mbia,cm CMR,"DF,MF",fr Marseille,23,1986,4,4,354,3.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
410,Dieumerci Mbokani,cd COD,FW,be Standard Liège,23,1985,6,6,518,5.8,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
411,Lee McCulloch,sct SCO,"DF,FW",sct Rangers,31,1978,6,6,523,5.8,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches
412,Allan McGregor,sct SCO,GK,sct Rangers,27,1982,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
413,Admir Mehmedi,ch SUI,"FW,MF",ch Zürich,18,1991,2,0,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
414,Ersin Mehmedović,ba BIH,DF,ro Unirea Urziceni,28,1981,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
415,Raul Meireles,pt POR,MF,pt Porto,26,1983,8,8,697,7.7,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
416,Olof Mellberg,se SWE,"DF,MF",gr Olympiacos,31,1977,8,8,720,8.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
417,Felipe Melo,br BRA,"DF,MF",it Juventus,26,1983,6,6,503,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
418,Pedro Mendes,pt POR,MF,sct Rangers,30,1979,3,3,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
419,Tiago Mendes,pt POR,MF,it Juventus,28,1981,3,2,141,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
420,Fran Mérida,es ESP,MF,eng Arsenal,19,1990,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
421,Eyal Meshumar,il ISR,DF,il Maccabi Haifa,25,1983,6,6,524,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
422,Lionel Messi,ar ARG,"FW,MF",es Barcelona,22,1987,11,11,987,11.0,8,0,8,8,0,0,0,0,0.73,0.00,0.73,0.73,0.73,Matches
423,Norbert Mészáros,hu HUN,DF,hu Debrecen,28,1980,4,4,300,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
424,Rúben Micael,pt POR,MF,pt Porto,22,1986,2,2,161,1.8,0,1,1,0,0,0,0,0,0.00,0.56,0.56,0.00,0.56,Matches
425,Chrysis Michael,cy CYP,"FW,MF",cy APOEL FC,32,1977,5,5,391,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Mirsad Mijadinoski,ch SUI,DF,hu Debrecen,27,1981,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
427,Artem Milevskiy,ua UKR,FW,ua Dynamo Kyiv,24,1985,6,6,519,5.8,1,2,3,1,0,0,2,0,0.17,0.35,0.52,0.17,0.52,Matches
428,Diego Milito,ar ARG,FW,it Inter,30,1979,11,11,935,10.4,6,2,8,6,0,0,1,0,0.58,0.19,0.77,0.58,0.77,Matches
429,Gabriel Milito,ar ARG,DF,es Barcelona,28,1980,5,2,181,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
430,Kenny Miller,sct SCO,FW,sct Rangers,29,1979,5,5,375,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
431,Nenad Mirosavljević,rs SRB,FW,cy APOEL FC,31,1977,5,4,380,4.2,2,0,2,2,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches
432,Zvjezdan Misimović,ba BIH,MF,de Wolfsburg,27,1982,6,6,539,6.0,1,2,3,1,0,0,1,0,0.17,0.33,0.50,0.17,0.50,Matches
433,Kostas Mitroglou,gr GRE,FW,gr Olympiacos,21,1988,8,5,491,5.5,2,0,2,2,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches
434,Niklas Moisander,fi FIN,DF,nl AZ Alkmaar,23,1985,5,5,445,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
435,Cristian Molinaro,it ITA,"DF,MF",de Stuttgart,26,1983,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
436,Riccardo Montolivo,it ITA,MF,it Fiorentina,24,1985,8,6,624,6.9,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches
437,Nuno Morais,pt POR,"DF,MF",cy APOEL FC,25,1984,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
438,Héctor Moreno,mx MEX,DF,nl AZ Alkmaar,21,1988,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
439,Fernando Morientes,es ESP,FW,fr Marseille,33,1976,4,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
440,Thiago Motta,it ITA,MF,it Inter,26,1982,8,7,580,6.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
441,Landry Mulemo,cd COD,DF,be Standard Liège,22,1986,3,2,217,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
442,Thomas Müller,de GER,"FW,MF",de Bayern Munich,19,1989,12,12,934,10.4,2,3,5,2,0,0,1,1,0.19,0.29,0.48,0.19,0.48,Matches
443,Sulley Muntari,gh GHA,MF,it Inter,24,1984,9,2,220,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
444,Rafał Murawski,pl POL,MF,ru Rubin Kazan,27,1981,3,1,150,1.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
445,Adrian Mutu,ro ROU,"FW,MF",it Fiorentina,30,1979,4,4,321,3.6,3,1,4,3,0,0,0,0,0.84,0.28,1.12,0.84,1.12,Matches
446,Taras Mykhalyk,ua UKR,"DF,MF",ua Dynamo Kyiv,25,1983,4,4,360,4.0,1,0,1,1,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
447,David N'Gog,fr FRA,FW,eng Liverpool,20,1989,3,2,170,1.9,1,0,1,1,0,0,1,0,0.53,0.00,0.53,0.53,0.53,Matches
448,Steven Naismith,sct SCO,"FW,MF",sct Rangers,22,1986,4,4,360,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
449,Nani,pt POR,"FW,MF",eng Manchester Utd,22,1986,8,8,638,7.1,2,4,6,2,0,0,0,0,0.28,0.56,0.85,0.28,0.85,Matches
450,Samir Nasri,fr FRA,"FW,MF",eng Arsenal,22,1987,6,6,491,5.5,3,0,3,3,0,0,0,0,0.55,0.00,0.55,0.55,0.55,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Cesare Natali,it ITA,DF,it Fiorentina,30,1979,4,3,299,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
452,Fernando Navarro,es ESP,DF,es Sevilla,27,1982,8,8,704,7.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
453,César Navas,es ESP,DF,ru Rubin Kazan,29,1980,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
454,Jesús Navas,es ESP,"DF,MF",es Sevilla,23,1985,8,8,711,7.9,2,3,5,2,0,0,1,0,0.25,0.38,0.63,0.25,0.63,Matches
455,Tomáš Necid,cz CZE,FW,ru CSKA Moscow,19,1989,10,9,749,8.3,2,5,7,2,0,0,1,0,0.24,0.60,0.84,0.24,0.84,Matches
456,Álvaro Negredo,es ESP,FW,es Sevilla,23,1985,7,2,297,3.3,1,0,1,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches
457,Alessandro Nesta,it ITA,DF,it Milan,33,1976,7,7,600,6.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
458,Gary Neville,eng ENG,DF,eng Manchester Utd,34,1975,6,6,516,5.7,0,2,2,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,Matches
459,Mamadou Niang,sn SEN,FW,fr Marseille,29,1979,6,6,498,5.5,1,1,2,1,0,0,0,0,0.18,0.18,0.36,0.18,0.36,Matches
460,Benjamin Nicaise,fr FRA,MF,be Standard Liège,28,1980,3,1,121,1.3,0,1,1,0,0,0,1,0,0.00,0.74,0.74,0.00,0.74,Matches
461,Epaminonda Nicu,ro ROU,DF,ro Unirea Urziceni,29,1979,2,2,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
462,Georg Niedermeier,de GER,DF,de Stuttgart,23,1986,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
463,Adrian Nikçi,ch SUI,MF,ch Zürich,19,1989,4,1,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
464,Antonios Nikopolidis,gr GRE,GK,gr Olympiacos,38,1971,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
465,Miloš Ninković,rs SRB,MF,ua Dynamo Kyiv,24,1984,6,4,321,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
466,Ruud van Nistelrooy,nl NED,FW,es Real Madrid,33,1976,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
467,Christian Noboa,ec ECU,MF,ru Rubin Kazan,24,1985,6,6,531,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
468,Márcio Nobre,,FW,tr Beşiktaş,28,1980,5,2,207,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
469,Nacho Novo,es ESP,FW,sct Rangers,30,1979,6,0,115,1.3,1,0,1,1,0,0,0,0,0.78,0.00,0.78,0.78,0.78,Matches
470,John O'Shea,ie IRL,"DF,MF",eng Manchester Utd,28,1981,3,2,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
