Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
180,Serhiy Mizin,ua UKR,MF,ua Dynamo Kyiv,21,1972,3,1,87,1.0,0,,,0,0,,0,1,0.00,,,0.00,,Matches
181,Mladen Mladenović,hr CRO,"DF,MF",at Austria Salzburg,29,1964,6,6,510,5.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
182,Ivica Mornar,hr CRO,"FW,MF",hr Hajduk Split,20,1974,5,5,338,3.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
183,Carlos Mozer,br BRA,DF,pt Benfica,33,1960,4,4,360,4.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
184,Mukhsin Mukhamadiev,ru RUS,"FW,MF",ru Spartak Moscow,27,1966,5,4,308,3.4,1,,,1,0,,1,0,0.29,,,0.29,,Matches
185,Dmytro Mykhaylenko,ua UKR,MF,ua Dynamo Kyiv,21,1973,6,6,514,5.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
186,Oleh Naduda,ua UKR,MF,ru Spartak Moscow,23,1971,3,1,97,1.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
187,Stefano Nava,it ITA,DF,it Milan,25,1969,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
188,Nelo,pt POR,"DF,MF",pt Benfica,26,1967,7,7,581,6.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
189,Christian Nerlinger,de GER,MF,de Bayern Munich,21,1973,10,10,900,10.0,3,,,3,0,,1,0,0.30,,,0.30,,Matches
190,Gary Neville,eng ENG,DF,eng Manchester Utd,19,1975,2,1,111,1.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
191,Yuriy Nikiforov,ru RUS,"DF,MF",ru Spartak Moscow,23,1970,5,5,445,4.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
192,Mikael Nilsson,se SWE,"DF,MF",se Göteborg,25,1968,8,8,707,7.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
193,Pascal Nouma,fr FRA,"FW,MF",fr Paris Saint-Germain,22,1972,4,1,128,1.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
194,Chidi Nwanu,ng NGA,DF,be Anderlecht,27,1967,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
195,Mazinho Oliveira,br BRA,FW,de Bayern Munich,28,1965,1,0,33,0.4,0,,,0,0,,1,0,0.00,,,0.00,,Matches
196,Jonas Olsson,se SWE,DF,se Göteborg,24,1970,3,3,197,2.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
197,Viktor Onopko,ru RUS,DF,ru Spartak Moscow,24,1969,5,5,450,5.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
198,Alessandro Orlando,it ITA,DF,it Milan,24,1970,1,1,64,0.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
199,Tarik Oulida,nl NED,MF,nl Ajax,20,1974,1,1,90,1.0,2,,,2,0,,0,0,2.00,,,2.00,,Matches
200,Marc Overmars,nl NED,"FW,MF",nl Ajax,21,1973,11,10,762,8.5,1,,,1,0,,1,0,0.12,,,0.12,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Gary Pallister,eng ENG,DF,eng Manchester Utd,29,1965,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
202,Aurel Panait,ro ROU,DF,ro Steaua,25,1968,5,5,450,5.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
203,Basarab Panduru,ro ROU,MF,ro Steaua,24,1970,5,5,429,4.8,1,,,1,0,,0,0,0.21,,,0.21,,Matches
204,Vítor Paneira,pt POR,MF,pt Benfica,28,1966,8,7,629,7.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
205,Christian Panucci,it ITA,DF,it Milan,21,1973,10,9,889,9.9,2,,,2,0,,1,0,0.20,,,0.20,,Matches
206,Manolis Papadopoulos,gr GRE,DF,gr AEK Athens,26,1968,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
207,Jean-Pierre Papin,fr FRA,FW,de Bayern Munich,30,1963,3,2,203,2.3,2,,,2,0,,2,0,0.89,,,0.89,,Matches
208,Paul Parker,eng ENG,DF,eng Manchester Utd,30,1964,3,2,206,2.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
209,Ionel Pârvu,ro ROU,MF,ro Steaua,24,1970,5,5,450,5.0,0,,,0,0,,4,0,0.00,,,0.00,,Matches
210,Frédéric Peiremans,be BEL,"DF,MF",be Anderlecht,20,1973,4,2,185,2.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
211,Ergün Penbe,tr TUR,"DF,MF",tr Galatasaray,22,1972,3,3,235,2.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
212,Paulo Pereira,br BRA,DF,pt Benfica,28,1965,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
213,Saša Peršon,hr CRO,DF,hr Hajduk Split,29,1965,7,7,595,6.6,0,,,0,0,,2,0,0.00,,,0.00,,Matches
214,Stefan Pettersson,se SWE,FW,se Göteborg,31,1963,7,7,595,6.6,1,,,1,0,,1,0,0.15,,,0.15,,Matches
215,Heimo Pfeifenberger,at AUT,"FW,MF",at Austria Salzburg,27,1966,6,6,540,6.0,2,,,2,0,,1,0,0.33,,,0.33,,Matches
216,João Pinto,pt POR,"FW,MF",pt Benfica,22,1971,7,7,629,7.0,2,,,2,0,,0,0,0.29,,,0.29,,Matches
217,Nikolai Pisarev,ru RUS,FW,ru Spartak Moscow,25,1968,6,6,507,5.6,2,,,2,0,,0,0,0.36,,,0.36,,Matches
218,Marian Popa,ro ROU,FW,ro Steaua,30,1964,3,0,39,0.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
219,Nenad Pralija,hr CRO,MF,hr Hajduk Split,23,1970,7,7,630,7.0,1,,,1,0,,0,0,0.14,,,0.14,,Matches
220,Karol Praženica,sk SVK,MF,hr Hajduk Split,23,1970,3,3,270,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
221,Yaw Preko,gh GHA,FW,be Anderlecht,19,1974,2,1,108,1.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
222,Michel Preud'homme,be BEL,GK,pt Benfica,35,1959,8,8,720,8.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
223,Daniel Prodan,ro ROU,DF,ro Steaua,22,1972,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
224,Oleksandr Pryzetko,ua UKR,"FW,MF",ua Dynamo Kyiv,23,1971,5,3,275,3.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
225,Andrey Pyatnitsky,ru RUS,MF,ru Spartak Moscow,26,1967,6,6,538,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Dean Računica,hr CRO,MF,hr Hajduk Split,24,1969,2,0,59,0.7,0,,,0,0,,1,0,0.00,,,0.00,,Matches
227,Raí,br BRA,MF,fr Paris Saint-Germain,29,1965,6,4,414,4.6,2,,,2,0,,0,0,0.43,,,0.43,,Matches
228,Rashid Rakhimov,ru RUS,"DF,MF",ru Spartak Moscow,29,1965,5,5,450,5.0,1,,,1,0,,2,0,0.20,,,0.20,,Matches
229,Milan Rapaić,hr CRO,"FW,MF",hr Hajduk Split,20,1973,6,5,467,5.2,0,,,0,0,,2,0,0.00,,,0.00,,Matches
230,Thomas Ravelli,se SWE,GK,se Göteborg,34,1959,8,8,720,8.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
231,Serhiy Rebrov,ua UKR,"FW,MF",ua Dynamo Kyiv,20,1974,5,3,256,2.8,1,,,1,0,,1,0,0.35,,,0.35,,Matches
232,Stefan Rehn,se SWE,MF,se Göteborg,27,1966,8,7,649,7.2,2,,,2,0,,0,0,0.28,,,0.28,,Matches
233,Michael Reiziger,nl NED,DF,nl Ajax,21,1973,11,11,990,11.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
234,Frank Rijkaard,nl NED,"DF,MF",nl Ajax,31,1962,10,10,900,10.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
235,Alain Roche,fr FRA,DF,fr Paris Saint-Germain,26,1967,9,9,810,9.0,0,,,0,0,,3,0,0.00,,,0.00,,Matches
236,Sergey Rodionov,su URS,FW,ru Spartak Moscow,31,1962,2,0,91,1.0,1,,,1,0,,0,0,0.99,,,0.99,,Matches
237,Romário,br BRA,FW,es Barcelona,28,1966,5,5,450,5.0,3,,,3,0,,0,0,0.60,,,0.60,,Matches
238,Sebastiano Rossi,it ITA,GK,it Milan,30,1964,11,11,990,11.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
239,Laurențiu Roșu,ro ROU,"FW,MF",ro Steaua,18,1975,6,4,337,3.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
240,Graeme Rutjes,nl NED,DF,be Anderlecht,34,1960,6,6,540,6.0,1,,,1,0,,1,0,0.17,,,0.17,,Matches
241,Refik Šabanadžović,yu YUG,"DF,MF",gr AEK Athens,28,1965,4,4,360,4.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
242,Eusebio Sacristán,es ESP,MF,es Barcelona,30,1964,5,4,404,4.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
243,Saffet Sancaklı,tr TUR,FW,tr Galatasaray,28,1966,4,3,255,2.8,0,,,0,0,,2,0,0.00,,,0.00,,Matches
244,Paulo Santos,pt POR,GK,pt Benfica,21,1972,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
245,Dimitris Saravakos,gr GRE,"FW,MF",gr AEK Athens,33,1961,6,6,520,5.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
246,Toni Savevski,mk MKD,MF,gr AEK Athens,31,1963,4,4,360,4.0,2,,,2,0,,1,0,0.50,,,0.50,,Matches
247,Dejan Savićević,yu YUG,"FW,MF",it Milan,27,1966,6,6,525,5.8,2,,,2,0,,1,0,0.34,,,0.34,,Matches
248,Sven Scheuer,de GER,GK,de Bayern Munich,23,1971,4,4,290,3.2,0,,,0,0,,0,1,0.00,,,0.00,,Matches
249,Peter Schmeichel,dk DEN,GK,eng Manchester Utd,30,1963,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
250,Paul Scholes,eng ENG,MF,eng Manchester Utd,19,1974,2,0,34,0.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Mehmet Scholl,de GER,MF,de Bayern Munich,23,1970,10,9,716,8.0,3,,,2,1,,0,0,0.38,,,0.25,,Matches
252,Markus Schupp,de GER,MF,de Bayern Munich,28,1966,8,7,578,6.4,0,,,0,0,,2,0,0.00,,,0.00,,Matches
253,Jean-Philippe Séchet,fr FRA,,fr Paris Saint-Germain,29,1965,2,1,104,1.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
254,Clarence Seedorf,nl NED,MF,nl Ajax,18,1976,11,10,850,9.4,0,,,0,0,,1,0,0.00,,,0.00,,Matches
255,Sead Seferović,ba BIH,MF,hr Hajduk Split,24,1970,1,0,20,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
256,Volodymyr Sharan,ua UKR,MF,ua Dynamo Kyiv,22,1971,1,1,90,1.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
257,Lee Sharpe,eng ENG,MF,eng Manchester Utd,23,1971,3,3,270,3.0,2,,,2,0,,0,0,0.67,,,0.67,,Matches
258,Andriy Shevchenko,ua UKR,FW,ua Dynamo Kyiv,17,1976,2,1,124,1.4,1,,,1,0,,0,0,0.73,,,0.73,,Matches
259,Pavlo Shkapenko,ua UKR,"FW,MF",ua Dynamo Kyiv,21,1972,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
260,Serhiy Shmatovalenko,ua UKR,DF,ua Dynamo Kyiv,27,1967,4,4,335,3.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
261,Oleksandr Shovkovskiy,ua UKR,GK,ua Dynamo Kyiv,19,1975,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
262,Marco Simone,it ITA,"FW,MF",it Milan,25,1969,9,9,745,8.3,4,,,4,0,,2,0,0.48,,,0.48,,Matches
263,Serhiy Skachenko,ua UKR,FW,ua Dynamo Kyiv,21,1972,3,3,234,2.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
264,Zoran Slavica,hr CRO,GK,hr Hajduk Split,27,1967,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
265,Gianluca Sordo,it ITA,MF,it Milan,24,1969,2,1,89,1.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
266,Joško Španjić,hr CRO,DF,hr Hajduk Split,28,1966,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
267,Hermann Stadler,at AUT,MF,at Austria Salzburg,33,1961,2,0,52,0.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
268,Stavros Stamatis,gr GRE,MF,gr AEK Athens,28,1966,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
269,Ilie Stan,ro ROU,MF,ro Steaua,26,1967,6,5,464,5.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
270,Dumitru Stângaciu,ro ROU,GK,ro Steaua,29,1964,6,6,539,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
271,Gintaras Staučė,lt LTU,GK,tr Galatasaray,24,1969,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
272,Michael Sternkopf,de GER,"FW,MF",de Bayern Munich,24,1970,2,0,53,0.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
273,Igor Štimac,hr CRO,DF,hr Hajduk Split,26,1967,5,5,405,4.5,0,,,0,0,,2,1,0.00,,,0.00,,Matches
274,Hristo Stoichkov,bg BUL,"FW,MF",es Barcelona,28,1966,8,8,720,8.0,3,,,3,0,,0,0,0.37,,,0.37,,Matches
275,Giovanni Stroppa,it ITA,MF,it Milan,26,1968,7,1,194,2.2,1,,,1,0,,0,0,0.46,,,0.46,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Hakan Şükür,tr TUR,FW,tr Galatasaray,22,1971,6,6,540,6.0,1,,,0,1,,0,0,0.17,,,0.00,,Matches
277,Olivier Suray,be BEL,DF,be Anderlecht,22,1971,3,2,183,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
278,Alain Sutter,ch SUI,MF,de Bayern Munich,26,1968,7,6,520,5.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
279,Mauro Tassotti,it ITA,DF,it Milan,34,1960,5,4,271,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
280,José Tavares,pt POR,MF,pt Benfica,28,1966,7,6,465,5.2,1,,,1,0,,0,0,0.19,,,0.19,,Matches
281,Dimas Teixeira,pt POR,DF,pt Benfica,25,1969,8,8,720,8.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
282,Yusuf Tepekule,tr TUR,MF,tr Galatasaray,26,1968,5,4,299,3.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
283,Vladislav Ternavsky,ru RUS,DF,ru Spartak Moscow,25,1969,2,1,95,1.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
284,Andrey Tikhonov,ru RUS,MF,ru Spartak Moscow,23,1970,6,6,494,5.5,2,,,2,0,,0,0,0.36,,,0.36,,Matches
285,Vasilios Tsiartas,gr GRE,MF,gr AEK Athens,21,1972,6,6,496,5.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
286,Ilya Tsymbalar,ru RUS,MF,ru Spartak Moscow,25,1969,3,3,270,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
287,Kubilay Türkyilmaz,ch SUI,FW,tr Galatasaray,27,1967,5,4,366,4.1,1,,,1,0,,1,0,0.25,,,0.25,,Matches
288,Uğur Tütüneker,tr TUR,MF,tr Galatasaray,30,1963,1,0,44,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
289,Dmytro Tyapushkin,ua UKR,GK,ru Spartak Moscow,29,1964,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
290,Vladyslav Vashchuk,ua UKR,DF,ua Dynamo Kyiv,19,1975,5,5,446,5.0,0,,,0,0,,0,1,0.00,,,0.00,,Matches
291,António Veloso,pt POR,DF,pt Benfica,37,1957,7,6,542,6.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
292,Michalis Vlachos,gr GRE,DF,gr AEK Athens,26,1967,6,6,540,6.0,1,,,1,0,,0,0,0.17,,,0.17,,Matches
293,Peter van Vossen,nl NED,FW,nl Ajax,26,1968,7,2,257,2.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
294,Goran Vučević,hr CRO,MF,hr Hajduk Split,23,1971,4,1,126,1.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
295,Damir Vuica,hr CRO,DF,hr Hajduk Split,22,1972,4,3,314,3.5,0,,,0,0,,2,0,0.00,,,0.00,,Matches
296,Hari Vukas,hr CRO,FW,hr Hajduk Split,21,1972,2,0,48,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
297,Kazimir Vulić,hr CRO,MF,hr Hajduk Split,27,1967,1,0,39,0.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
298,Zoran Vulić,hr CRO,DF,hr Hajduk Split,32,1961,6,6,496,5.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
299,Erik Wahlstedt,se SWE,"DF,MF",se Göteborg,18,1976,6,0,182,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
300,Johan Walem,be BEL,MF,be Anderlecht,22,1972,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Gary Walsh,eng ENG,GK,eng Manchester Utd,26,1968,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
302,George Weah,lr LBR,FW,fr Paris Saint-Germain,27,1966,10,9,809,9.0,7,,,7,0,,0,0,0.78,,,0.78,,Matches
303,Josip Weber,be BEL,FW,be Anderlecht,29,1964,4,4,360,4.0,1,,,1,0,,0,0,0.25,,,0.25,,Matches
304,Thomas Winklhofer,at AUT,DF,at Austria Salzburg,23,1970,6,6,510,5.7,0,,,0,0,,1,0,0.00,,,0.00,,Matches
305,Marcel Witeczek,de GER,"DF,FW",de Bayern Munich,25,1968,6,6,434,4.8,1,,,1,0,,0,0,0.21,,,0.21,,Matches
306,Abel Xavier,pt POR,DF,pt Benfica,21,1972,5,5,437,4.9,0,,,0,0,,2,0,0.00,,,0.00,,Matches
307,Pär Zetterberg,se SWE,MF,be Anderlecht,23,1970,4,4,358,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
308,Alexander Zickler,de GER,FW,de Bayern Munich,20,1974,7,6,534,5.9,1,,,1,0,,1,0,0.17,,,0.17,,Matches
309,Christian Ziege,de GER,"DF,MF",de Bayern Munich,22,1972,9,9,810,9.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
