Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
182,Denis Irwin,ie IRL,DF,eng Manchester Utd,32,1965,10,10,844,9.4,0,,,0,0,,2,0,0.00,,,0.00,,Matches
183,Mark Iuliano,it ITA,DF,it Juventus,24,1973,8,6,579,6.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
184,Ilija Ivić,rs SRB,FW,gr Olympiacos,27,1971,3,1,104,1.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
185,Tomasz Iwan,pl POL,MF,nl PSV,27,1971,6,5,385,4.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
186,Jaime,es ESP,MF,es Real Madrid,25,1973,3,1,164,1.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
187,Mini Jakobsen,no NOR,"FW,MF",no Rosenborg,32,1965,6,6,474,5.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
188,Jørn Jamtfall,no NOR,GK,no Rosenborg,32,1966,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
189,Carsten Jancker,de GER,FW,de Bayern Munich,23,1974,10,7,627,7.0,4,,,4,0,,0,0,0.57,,,0.57,,Matches
190,Mário Jardel,br BRA,FW,pt Porto,24,1973,6,5,511,5.7,2,,,2,0,,0,0,0.35,,,0.35,,Matches
191,Robert Jarni,hr CRO,"DF,FW",es Real Madrid,29,1968,5,3,273,3.0,2,,,2,0,,1,0,0.66,,,0.66,,Matches
192,Jari Jäväjä,fi FIN,FW,fi HJK Helsinki,24,1973,1,0,22,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
193,Joško Jeličić,hr CRO,MF,hr Croatia Zagreb,27,1971,6,6,464,5.2,1,,,1,0,,1,0,0.19,,,0.19,,Matches
194,Brian Jensen,dk DEN,DF,dk Brøndby,30,1968,3,3,211,2.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
195,John Jensen,dk DEN,MF,dk Brøndby,33,1965,5,5,440,4.9,0,,,0,0,,4,0,0.00,,,0.00,,Matches
196,Mikkel Jensen,dk DEN,MF,dk Brøndby,21,1977,3,0,156,1.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
197,Jens Jeremies,de GER,MF,de Bayern Munich,24,1974,10,9,755,8.4,0,,,0,0,,1,0,0.00,,,0.00,,Matches
198,Ronny Johnsen,no NOR,DF,eng Manchester Utd,29,1969,6,4,390,4.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
199,Júnior,br BRA,MF,de Kaiserslautern,20,1977,3,0,98,1.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
200,Krunoslav Jurčić,hr CRO,"DF,MF",hr Croatia Zagreb,28,1969,4,2,227,2.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Goran Jurić,hr CRO,DF,hr Croatia Zagreb,35,1963,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
202,Tolunay Kafkas,tr TUR,"DF,MF",tr Galatasaray,30,1968,3,2,157,1.7,0,,,0,0,,1,0,0.00,,,0.00,,Matches
203,Oliver Kahn,de GER,GK,de Bayern Munich,29,1969,11,11,990,11.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
204,Kakha Kaladze,ge GEO,"DF,MF",ua Dynamo Kyiv,20,1978,8,8,697,7.7,1,,,1,0,,1,0,0.13,,,0.13,,Matches
205,Yuriy Kalitvintsev,ua UKR,MF,ua Dynamo Kyiv,30,1968,3,0,26,0.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
206,Samir Kamouna,eg EGY,DF,de Kaiserslautern,26,1972,6,5,469,5.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
207,Serhiy Kandaurov,ua UKR,MF,pt Benfica,25,1972,2,1,114,1.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
208,Markku Kanerva,fi FIN,DF,fi HJK Helsinki,34,1964,5,4,321,3.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
209,Anatoli Kanishchev,ru RUS,FW,ru Spartak Moscow,26,1971,5,0,139,1.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
210,Vassilis Karapialis,gr GRE,MF,gr Olympiacos,33,1965,7,6,480,5.3,0,,,0,0,,4,0,0.00,,,0.00,,Matches
211,Kyriakos Karataidis,gr GRE,DF,gr Olympiacos,33,1965,8,8,720,8.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
212,Vasyl Kardash,ua UKR,"DF,MF",ua Dynamo Kyiv,25,1973,7,4,300,3.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
213,Christian Karembeu,fr FRA,"DF,MF",es Real Madrid,27,1970,5,2,150,1.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
214,Suat Kaya,tr TUR,MF,tr Galatasaray,30,1967,2,1,79,0.9,1,,,1,0,,1,0,1.14,,,1.14,,Matches
215,Roy Keane,ie IRL,MF,eng Manchester Utd,26,1971,10,10,900,10.0,3,,,3,0,,3,0,0.30,,,0.30,,Matches
216,Martin Keown,eng ENG,"DF,MF",eng Arsenal,32,1966,5,5,450,5.0,1,,,1,0,,1,0,0.20,,,0.20,,Matches
217,Tugay Kerimoğlu,tr TUR,MF,tr Galatasaray,27,1970,3,3,259,2.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
218,Tahar El Khalej,ma MAR,"DF,MF",pt Benfica,30,1968,3,3,269,3.0,0,,,0,0,,1,1,0.00,,,0.00,,Matches
219,Alyaksandr Khatskevich,by BLR,MF,ua Dynamo Kyiv,24,1973,6,6,531,5.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
220,Dmitri Khlestov,ru RUS,"DF,MF",ru Spartak Moscow,27,1971,5,5,450,5.0,1,,,1,0,,3,0,0.20,,,0.20,,Matches
221,Dmitri Khokhlov,ru RUS,MF,nl PSV,22,1975,6,6,540,6.0,2,,,2,0,,0,0,0.33,,,0.33,,Matches
222,Kostas Kiassos,gr GRE,MF,gr Panathinaikos,22,1975,5,4,300,3.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
223,Georgi Kinkladze,ge GEO,MF,nl Ajax,25,1973,2,0,57,0.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
224,Harry Koch,de GER,DF,de Kaiserslautern,28,1969,8,5,411,4.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
225,Tomica Kocijan,at AUT,FW,at Sturm Graz,30,1967,4,2,212,2.4,0,,,0,0,,1,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Tommi Koivistoinen,fi FIN,GK,fi HJK Helsinki,28,1970,3,3,270,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
227,Bledar Kola,al ALB,MF,gr Panathinaikos,25,1972,5,2,199,2.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
228,Joonas Kolkka,fi FIN,MF,nl PSV,23,1974,5,5,401,4.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
229,Serhiy Konovalov,ua UKR,MF,ua Dynamo Kyiv,26,1972,1,0,16,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
230,Kostas Konstantinidis,gr GRE,DF,gr Panathinaikos,25,1972,6,6,519,5.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
231,Peter Kopteff,fi FIN,MF,fi HJK Helsinki,19,1979,5,0,76,0.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
232,Bülent Korkmaz,tr TUR,DF,tr Galatasaray,29,1968,1,0,15,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
233,Sergei Kormiltsev,ru RUS,"FW,MF",ua Dynamo Kyiv,24,1974,1,0,6,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
234,Vitaliy Kosovskyi,ua UKR,MF,ua Dynamo Kyiv,24,1973,9,8,711,7.9,1,,,1,0,,1,0,0.13,,,0.13,,Matches
235,Mika Kottila,fi FIN,FW,fi HJK Helsinki,23,1974,5,5,402,4.5,2,,,2,0,,1,0,0.45,,,0.45,,Matches
236,Ivica Kralj,rs SRB,GK,pt Porto,25,1973,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
237,Mogens Krogh,dk DEN,GK,dk Brøndby,34,1963,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
238,Søren Krogh,dk DEN,MF,dk Brøndby,21,1977,3,0,42,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
239,Damir Krznar,hr CRO,DF,hr Croatia Zagreb,26,1972,3,3,182,2.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
240,Samuel Kuffour,gh GHA,DF,de Bayern Munich,21,1976,8,8,720,8.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
241,Shefki Kuqi,fi FIN,FW,fi HJK Helsinki,21,1976,6,6,444,4.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
242,Oleksandr Kyryukhin,ua UKR,"DF,MF",ua Dynamo Kyiv,23,1974,4,0,39,0.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
243,Yohan Lachor,fr FRA,DF,fr Lens,22,1976,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
244,Dražen Ladić,hr CRO,GK,hr Croatia Zagreb,35,1963,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
245,Andreas Lagonikakis,gr GRE,MF,gr Panathinaikos,26,1972,5,5,443,4.9,1,,,1,0,,1,0,0.20,,,0.20,,Matches
246,Iñigo Larrainzar,es ESP,DF,es Athletic Club,27,1971,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
247,Aitor Larrazábal,es ESP,DF,es Athletic Club,27,1971,6,6,496,5.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
248,Mikel Lasa,es ESP,DF,es Athletic Club,26,1971,2,1,88,1.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
249,Hugo Leal,pt POR,MF,pt Benfica,18,1980,6,5,463,5.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
250,Mika Lehkosuo,fi FIN,MF,fi HJK Helsinki,28,1970,6,6,540,6.0,2,,,0,2,,0,0,0.33,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Nikos Liberopoulos,gr GRE,"FW,MF",gr Panathinaikos,22,1975,6,6,531,5.9,1,,,1,0,,0,0,0.17,,,0.17,,Matches
252,Thomas Lindrup,dk DEN,MF,dk Brøndby,22,1976,5,3,272,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
253,Thomas Linke,de GER,DF,de Bayern Munich,28,1969,7,5,490,5.4,0,,,0,0,,1,0,0.00,,,0.00,,Matches
254,Jari Litmanen,fi FIN,"FW,MF",nl Ajax,27,1971,4,4,309,3.4,1,,,0,1,,0,0,0.29,,,0.00,,Matches
255,Bixente Lizarazu,fr FRA,DF,de Bayern Munich,28,1969,8,8,720,8.0,0,,,0,0,,3,0,0.00,,,0.00,,Matches
256,Patrick Lodewijks,nl NED,GK,nl PSV,31,1967,1,1,25,0.3,0,,,0,0,,0,1,0.00,,,0.00,,Matches
257,Theo Lucius,nl NED,"DF,MF",nl PSV,21,1976,5,4,375,4.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
258,Oleh Luzhny,ua UKR,DF,ua Dynamo Kyiv,29,1968,10,10,899,10.0,0,,,0,0,,3,0,0.00,,,0.00,,Matches
259,Paulo Madeira,pt POR,DF,pt Benfica,27,1970,4,4,360,4.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
260,Cyrille Magnier,fr FRA,DF,fr Lens,28,1969,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
261,Roman Mählich,at AUT,MF,at Sturm Graz,26,1971,4,4,360,4.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
262,Marcos,br BRA,DF,nl PSV,22,1975,3,2,207,2.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
263,José Mari García,es ESP,MF,es Athletic Club,27,1971,1,1,72,0.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
264,Jesús María Lacruz,es ESP,DF,es Athletic Club,20,1978,4,1,172,1.9,0,,,0,0,,2,1,0.00,,,0.00,,Matches
265,Silvio Marić,hr CRO,MF,hr Croatia Zagreb,23,1975,6,6,473,5.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
266,Olaf Marschall,de GER,FW,de Kaiserslautern,32,1966,5,5,450,5.0,1,,,1,0,,0,0,0.20,,,0.20,,Matches
267,Jan-Pieter Martens,be BEL,MF,at Sturm Graz,23,1974,4,0,63,0.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
268,Lothar Matthäus,de GER,"DF,MF",de Bayern Munich,37,1961,10,10,816,9.1,0,,,0,0,,3,0,0.00,,,0.00,,Matches
269,Dimitris Mavrogenidis,gr GRE,DF,gr Olympiacos,21,1976,7,7,630,7.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
270,Andreas Mayer,de GER,MF,no Rosenborg,25,1972,2,0,15,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
271,Benni McCarthy,za RSA,FW,nl Ajax,20,1977,5,1,210,2.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
272,Mario Melchiot,nl NED,DF,nl Ajax,21,1976,1,0,49,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
273,Aleksei Melyoshin,ru RUS,"FW,MF",ru Spartak Moscow,22,1976,2,0,36,0.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
274,Fernando Mendes,pt POR,DF,pt Porto,31,1966,5,5,390,4.3,0,,,0,0,,2,0,0.00,,,0.00,,Matches
275,Alberto Méndez,de GER,MF,eng Arsenal,23,1974,1,1,78,0.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Kofi Mensah,nl NED,DF,nl Ajax,20,1978,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
277,Xavier Méride,fr FRA,DF,fr Lens,23,1975,5,5,428,4.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
278,Grzegorz Mielcarski,pl POL,FW,pt Porto,27,1971,2,0,17,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
279,Predrag Mijatović,rs SRB,"FW,MF",es Real Madrid,29,1969,7,7,616,6.8,2,,,2,0,,2,0,0.29,,,0.29,,Matches
280,Mihael Mikić,hr CRO,"DF,MF",hr Croatia Zagreb,18,1980,3,2,194,2.2,1,,,1,0,,1,0,0.46,,,0.46,,Matches
281,Mauro Milanese,it ITA,DF,it Inter,26,1971,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
282,Darko Milanič,si SVN,DF,at Sturm Graz,30,1967,5,5,395,4.4,0,,,0,0,,1,0,0.00,,,0.00,,Matches
283,Vladan Milojević,rs SRB,DF,gr Panathinaikos,28,1970,4,4,358,4.0,0,,,0,0,,3,2,0.00,,,0.00,,Matches
284,Mehrdad Minavand,ir IRN,MF,at Sturm Graz,22,1975,2,1,91,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
285,Scott Minto,eng ENG,DF,pt Benfica,26,1971,4,4,360,4.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
286,Zoran Mirković,rs SRB,DF,it Juventus,26,1971,4,4,340,3.8,0,,,0,0,,3,0,0.00,,,0.00,,Matches
287,Paolo Montero,uy URU,DF,it Juventus,26,1971,9,8,742,8.2,0,,,0,0,,2,0,0.00,,,0.00,,Matches
288,Daniel Moreira,fr FRA,FW,fr Lens,20,1977,5,0,66,0.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
289,Fernando Morientes,es ESP,FW,es Real Madrid,22,1976,4,3,261,2.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
290,Francesco Moriero,it ITA,MF,it Inter,29,1969,4,3,241,2.7,0,,,0,0,,1,0,0.00,,,0.00,,Matches
291,Edin Mujčin,ba BIH,MF,hr Croatia Zagreb,28,1970,5,4,360,4.0,1,,,1,0,,2,0,0.25,,,0.25,,Matches
292,Dmytro Mykhaylenko,ua UKR,MF,ua Dynamo Kyiv,25,1973,1,0,2,0.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
293,Erik Mykland,no NOR,"DF,MF",gr Panathinaikos,27,1971,3,2,187,2.1,1,,,1,0,,2,0,0.48,,,0.48,,Matches
294,Txomin Nagore,es ESP,MF,es Athletic Club,23,1974,1,1,84,0.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
295,Wilburt Need,nl NED,GK,nl PSV,19,1978,1,0,62,0.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
296,Günther Neukirchner,at AUT,DF,at Sturm Graz,26,1971,5,5,415,4.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
297,Gary Neville,eng ENG,DF,eng Manchester Utd,23,1975,11,11,990,11.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
298,Phil Neville,eng ENG,"DF,MF",eng Manchester Utd,21,1977,5,3,231,2.6,1,,,1,0,,1,0,0.39,,,0.39,,Matches
299,Per Nielsen,dk DEN,DF,dk Brøndby,24,1973,6,6,455,5.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
300,Yuriy Nikiforov,ru RUS,"DF,MF",nl PSV,27,1970,4,4,307,3.4,0,,,0,0,,3,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Luc Nilis,be BEL,FW,nl PSV,31,1967,5,4,320,3.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
302,Andreas Niniadis,gr GRE,"DF,MF",gr Olympiacos,27,1971,5,1,135,1.5,1,,,0,1,,0,0,0.67,,,0.00,,Matches
303,Ruud van Nistelrooy,nl NED,FW,nl PSV,22,1976,5,5,450,5.0,5,,,4,1,,0,0,1.00,,,0.80,,Matches
304,Pascal Nouma,fr FRA,"FW,MF",fr Lens,26,1972,6,5,403,4.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
305,Alex Nyarko,gh GHA,MF,fr Lens,24,1973,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
306,Ville Nylund,fi FIN,DF,fi HJK Helsinki,25,1972,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
307,Peter Ofori-Quaye,gh GHA,FW,gr Olympiacos,18,1980,4,1,142,1.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
308,Pascal Ojigwe,ng NGA,"DF,MF",de Kaiserslautern,21,1976,4,3,251,2.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
309,Samuel Okunowo,ng NGA,DF,es Barcelona,19,1979,5,5,438,4.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
310,Sunday Oliseh,ng NGA,"DF,MF",nl Ajax,23,1974,5,5,450,5.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
311,Artur Duarte de Oliveira,br BRA,FW,pt Porto,28,1969,3,0,82,0.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
312,André Ooijer,nl NED,DF,nl PSV,24,1974,1,1,90,1.0,1,,,1,0,,0,0,1.00,,,1.00,,Matches
313,Òscar,es ESP,"FW,MF",es Barcelona,25,1973,1,0,3,0.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
314,Bjørn Otto Bragstad,no NOR,DF,no Rosenborg,27,1971,5,5,450,5.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
315,Sergei Ovchinnikov,ru RUS,GK,pt Benfica,27,1970,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
316,Marc Overmars,nl NED,"FW,MF",eng Arsenal,25,1973,4,4,360,4.0,1,,,1,0,,0,0,0.25,,,0.25,,Matches
317,Davy Oyen,be BEL,DF,nl PSV,23,1975,3,3,270,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
318,Gianluca Pagliuca,it ITA,GK,it Inter,31,1966,8,8,720,8.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
319,Basarab Panduru,ro ROU,MF,pt Porto,28,1970,2,1,52,0.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
320,Christian Panucci,it ITA,DF,es Real Madrid,25,1973,7,7,588,6.5,2,,,2,0,,1,0,0.31,,,0.31,,Matches
321,Dmytro Parfenov,ua UKR,DF,ru Spartak Moscow,23,1974,5,5,450,5.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
322,Ray Parlour,eng ENG,MF,eng Arsenal,25,1973,4,4,359,4.0,0,,,0,0,,0,1,0.00,,,0.00,,Matches
323,Petros Passalis,gr GRE,MF,gr Olympiacos,24,1974,3,1,149,1.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
324,Morten Pedersen,no NOR,DF,no Rosenborg,26,1972,2,2,155,1.7,0,,,0,0,,1,0,0.00,,,0.00,,Matches
325,Mark Pembridge,wls WAL,MF,pt Benfica,27,1970,6,6,538,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Ergün Penbe,tr TUR,"DF,MF",tr Galatasaray,26,1972,3,2,144,1.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
327,Jorge Pérez Sáenz,es ESP,MF,es Athletic Club,22,1975,4,1,125,1.4,1,,,1,0,,0,0,0.72,,,0.72,,Matches
328,Simone Perrotta,it ITA,MF,it Juventus,20,1977,1,0,6,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
329,Angelo Peruzzi,it ITA,GK,it Juventus,28,1970,8,8,631,7.0,0,,,0,0,,1,1,0.00,,,0.00,,Matches
330,Gianluca Pessotto,it ITA,"DF,MF",it Juventus,27,1970,8,7,476,5.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
331,Emmanuel Petit,fr FRA,"DF,MF",eng Arsenal,27,1970,3,3,253,2.8,0,,,0,0,,2,0,0.00,,,0.00,,Matches
332,João Pinto,pt POR,"FW,MF",pt Benfica,26,1971,5,5,425,4.7,2,,,2,0,,0,0,0.42,,,0.42,,Matches
333,João Pinto,pt POR,DF,pt Porto,25,1973,3,2,183,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
334,Piracaia,br BRA,MF,fi HJK Helsinki,27,1971,6,6,463,5.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
335,Aloísio Pires Alves,br BRA,DF,pt Porto,34,1963,6,6,525,5.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
336,Andrea Pirlo,it ITA,MF,it Inter,19,1979,5,0,115,1.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
337,Nikolai Pisarev,ru RUS,FW,ru Spartak Moscow,29,1968,4,3,254,2.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
338,Karel Poborský,cz CZE,MF,pt Benfica,26,1972,6,4,383,4.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
339,Gheorghe Popescu,ro ROU,"DF,FW",tr Galatasaray,30,1967,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
340,Ranko Popović,rs SRB,DF,at Sturm Graz,31,1967,6,5,463,5.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
341,Hugo Porfírio,pt POR,"FW,MF",pt Benfica,24,1973,2,0,55,0.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
342,Mario Posch,at AUT,DF,at Sturm Graz,31,1967,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
343,Ilias Poursanidis,gr GRE,"DF,MF",gr Olympiacos,26,1972,7,7,630,7.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
344,Michel Preud'homme,be BEL,GK,pt Benfica,39,1959,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
345,Gilbert Prilasnig,at AUT,DF,at Sturm Graz,25,1973,2,1,103,1.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
346,Martin Pringle,se SWE,FW,pt Benfica,27,1970,5,2,200,2.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
347,Robert Prosinečki,hr CRO,MF,hr Croatia Zagreb,29,1969,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
348,Michelangelo Rampulla,it ITA,GK,it Juventus,35,1962,4,2,268,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
349,Hany Ramzy,eg EGY,DF,de Kaiserslautern,29,1969,6,6,521,5.8,0,,,0,0,,3,2,0.00,,,0.00,,Matches
350,Kenneth Rasmussen,dk DEN,DF,dk Brøndby,24,1973,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Ratinho,br BRA,MF,de Kaiserslautern,27,1971,3,2,169,1.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
352,Raúl,es ESP,FW,es Real Madrid,21,1977,8,8,711,7.9,3,,,3,0,,1,0,0.38,,,0.38,,Matches
353,Allan Ravn,dk DEN,MF,dk Brøndby,24,1974,4,4,282,3.1,1,,,1,0,,0,0,0.32,,,0.32,,Matches
354,Serhiy Rebrov,ua UKR,"FW,MF",ua Dynamo Kyiv,24,1974,10,10,900,10.0,4,,,3,1,,0,0,0.40,,,0.30,,Matches
355,Álvaro Recoba,uy URU,"FW,MF",it Inter,22,1976,1,0,8,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
356,Fernando Redondo,ar ARG,MF,es Real Madrid,29,1969,7,7,630,7.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
357,Marco Reich,de GER,"FW,MF",de Kaiserslautern,20,1977,8,6,583,6.5,1,,,1,0,,1,0,0.15,,,0.15,,Matches
358,Andreas Reinke,de GER,GK,de Kaiserslautern,29,1969,8,8,720,8.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
359,Hannes Reinmayr,at AUT,"FW,MF",at Sturm Graz,28,1969,5,5,401,4.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
360,Michael Reiziger,nl NED,DF,es Barcelona,25,1973,5,4,383,4.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
361,Thomas Riedl,de GER,"DF,MF",de Kaiserslautern,22,1976,8,5,450,5.0,1,,,1,0,,0,0,0.20,,,0.20,,Matches
362,Aki Riihilahti,fi FIN,MF,fi HJK Helsinki,21,1976,6,5,509,5.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
