Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
159,Yuriy Dmytrulin,ua UKR,DF,ua Dynamo Kyiv,28,1975,5,5,316,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Didier Drogba,ci CIV,FW,fr Marseille,25,1978,6,6,516,5.7,5,0,5,5,0,0,1,0,0.87,0.00,0.87,0.87,0.87,Matches
161,Ljubinko Drulović,rs SRB,"FW,MF",rs Partizan,34,1968,6,1,179,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Damien Duff,ie IRL,"FW,MF",eng Chelsea,24,1979,10,6,645,7.2,1,1,2,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,Matches
163,Darryl Duffy,sct SCO,FW,sct Rangers,19,1984,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
164,Igor Duljaj,rs SRB,"DF,MF",rs Partizan,23,1979,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
165,Ahmet Dursun,tr TUR,FW,tr Beşiktaş,25,1978,2,1,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
166,Aldo Duscher,ar ARG,MF,es Dep La Coruña,24,1979,8,4,387,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Johnny Ecker,fr FRA,DF,fr Marseille,30,1973,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Edmílson,br BRA,"DF,MF",fr Lyon,27,1976,10,10,884,9.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
169,Giovane Élber,br BRA,FW,fr Lyon,31,1972,9,8,711,7.9,3,0,3,3,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches
170,Dimitrios Eleftheropoulos,gr GRE,GK,gr Olympiacos,26,1976,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
171,Pedro Emanuel,pt POR,DF,pt Porto,28,1975,7,3,419,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Emerson,br BRA,MF,sct Rangers,31,1972,2,2,156,1.7,1,0,1,1,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matches
173,Gaëtan Englebert,be BEL,MF,be Club Brugge,27,1976,4,3,302,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
174,Joël Epalle,cm CMR,"FW,MF",gr Panathinaikos,25,1978,4,1,211,2.3,0,1,1,0,0,0,1,0,0.00,0.43,0.43,0.00,0.43,Matches
175,Arif Erdem,tr TUR,FW,tr Galatasaray,31,1972,4,1,154,1.7,0,2,2,0,0,0,0,0,0.00,1.17,1.17,0.00,1.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Julien Escudé,fr FRA,DF,nl Ajax,23,1979,5,5,430,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Michael Essien,gh GHA,"DF,MF",fr Lyon,20,1982,8,7,614,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
178,Patrice Evra,fr FRA,DF,fr Monaco,22,1981,13,13,"1,147",12.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
179,Vadim Evseev,ru RUS,DF,ru Loko Moscow,27,1976,5,5,418,4.6,0,2,2,0,0,0,1,0,0.00,0.43,0.43,0.00,0.43,Matches
180,Ernest Faber,nl NED,DF,nl PSV,31,1971,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
181,Hassan El Fakiri,no NOR,"DF,MF",fr Monaco,26,1977,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
182,Giuseppe Favalli,it ITA,DF,it Lazio,31,1972,6,6,502,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
183,Serhiy Fedorov,ua UKR,DF,ua Dynamo Kyiv,28,1975,4,4,360,4.0,1,0,1,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches
184,Rio Ferdinand,eng ENG,DF,eng Manchester Utd,24,1978,6,6,532,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Fernandão,br BRA,FW,fr Marseille,25,1978,2,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Ricardo Fernandes,pt POR,MF,pt Porto,25,1978,4,1,69,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Borja Fernández,es ESP,MF,es Real Madrid,22,1981,4,2,175,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
188,Ciro Ferrara,it ITA,DF,it Juventus,36,1967,4,4,360,4.0,1,0,1,1,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
189,Marco Ferreira,pt POR,MF,pt Porto,25,1978,3,1,120,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Paulo Ferreira,pt POR,DF,pt Porto,24,1979,13,13,"1,17",13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Luís Figo,pt POR,"FW,MF",es Real Madrid,30,1972,10,10,855,9.5,2,2,4,1,1,1,1,0,0.21,0.21,0.42,0.11,0.32,Matches
192,Stefano Fiore,it ITA,MF,it Lazio,28,1975,6,4,387,4.3,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches
193,Jan Flachbart,cz CZE,DF,cz Sparta Prague,25,1978,2,1,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
194,Darren Fletcher,sct SCO,MF,eng Manchester Utd,19,1984,6,3,286,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
195,Jimmy Floyd Hasselbaink,nl NED,FW,eng Chelsea,31,1972,7,3,350,3.9,1,2,3,1,0,0,0,0,0.26,0.51,0.77,0.26,0.77,Matches
196,Diego Forlán,uy URU,"FW,MF",eng Manchester Utd,24,1979,4,2,185,2.1,2,0,2,2,0,0,0,0,0.97,0.00,0.97,0.97,0.97,Matches
197,Quinton Fortune,za RSA,MF,eng Manchester Utd,26,1977,8,7,564,6.3,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches
198,Fran,es ESP,MF,es Dep La Coruña,34,1969,10,2,397,4.4,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches
199,Takis Fyssas,gr GRE,DF,gr Panathinaikos,30,1973,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
200,Igor Gabilondo,es ESP,MF,es Real Sociedad,24,1979,6,6,461,5.1,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Tomáš Galásek,cz CZE,MF,nl Ajax,30,1973,5,5,439,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
202,William Gallas,fr FRA,DF,eng Chelsea,25,1977,11,11,990,11.0,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
203,Edu Gaspar,br BRA,MF,eng Arsenal,25,1978,8,7,581,6.5,3,0,3,3,0,0,2,0,0.46,0.00,0.46,0.46,0.46,Matches
204,Gennaro Gattuso,it ITA,MF,it Milan,25,1978,8,8,629,7.0,1,0,1,1,0,0,2,1,0.14,0.00,0.14,0.14,0.14,Matches
205,Jérémy Gavanon,fr FRA,GK,fr Marseille,19,1983,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
206,Goran Gavrančić,rs SRB,DF,ua Dynamo Kyiv,24,1978,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
207,Grigoris Georgatos,gr GRE,"DF,MF",gr AEK Athens,30,1972,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Nikolaos Georgeas,gr GRE,"DF,MF",gr AEK Athens,26,1976,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Georgios Georgiadis,gr GRE,"DF,MF",gr Olympiacos,31,1972,6,3,328,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Heiko Gerber,de GER,"DF,MF",de Stuttgart,31,1972,2,1,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
211,Geremi,cm CMR,"DF,MF",eng Chelsea,24,1978,8,5,487,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
212,Tiberiu Ghioane,ro ROU,MF,ua Dynamo Kyiv,22,1981,6,6,469,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
213,Giuliano Giannichedda,it ITA,MF,it Lazio,28,1974,2,1,76,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Ryan Giggs,wls WAL,"FW,MF",eng Manchester Utd,29,1973,8,8,679,7.5,1,5,6,1,0,0,0,0,0.13,0.66,0.80,0.13,0.80,Matches
215,Everton Giovanella,br BRA,MF,es Celta Vigo,32,1970,3,2,181,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
216,Giovanni,br BRA,"FW,MF",gr Olympiacos,31,1972,6,6,477,5.3,1,2,3,1,0,0,1,0,0.19,0.38,0.57,0.19,0.57,Matches
217,Ludovic Giuly,fr FRA,"FW,MF",fr Monaco,27,1976,10,10,789,8.8,4,2,6,4,0,0,0,1,0.46,0.23,0.68,0.46,0.68,Matches
218,Federico Giunti,it ITA,MF,tr Beşiktaş,31,1971,5,5,410,4.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
219,Gaël Givet,fr FRA,DF,fr Monaco,21,1981,13,13,"1,145",12.7,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
220,Igor Gluščević,me MNE,FW,cz Sparta Prague,29,1974,7,3,283,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
221,Berkant Göktan,tr TUR,FW,tr Galatasaray,22,1980,2,2,180,2.0,0,1,1,0,0,0,1,0,0.00,0.50,0.50,0.00,0.50,Matches
222,Mario Gómez,de GER,FW,de Stuttgart,18,1985,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
223,Takis Gonias,gr GRE,MF,gr Olympiacos,31,1971,3,0,60,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Kily González,ar ARG,"FW,MF",it Inter,28,1974,3,3,270,3.0,0,1,1,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,Matches
225,Guerino Gottardi,ch SUI,"DF,MF",it Lazio,32,1970,1,1,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Giannis Goumas,gr GRE,DF,gr Panathinaikos,28,1975,5,4,327,3.6,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
227,Sidney Govou,fr FRA,"FW,MF",fr Lyon,24,1979,9,8,671,7.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
228,Michael Gray,eng ENG,"DF,MF",sct Celtic,28,1974,2,1,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
229,Zdeněk Grygera,cz CZE,DF,nl Ajax,23,1980,2,2,175,1.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
230,Jesper Grønkjær,dk DEN,"FW,MF",eng Chelsea,25,1977,8,5,467,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Ronaldo Guiaro,br BRA,DF,tr Beşiktaş,29,1974,6,6,540,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches
232,Ole Gunnar Solskjær,no NOR,FW,eng Manchester Utd,30,1973,2,0,52,0.6,1,0,1,1,0,0,0,0,1.73,0.00,1.73,1.73,1.73,Matches
233,Sergei Gurenko,by BLR,"DF,MF",ru Loko Moscow,30,1972,3,1,149,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Guti,es ESP,"FW,MF",es Real Madrid,26,1976,9,5,577,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Eiður Guðjohnsen,is ISL,"FW,MF",eng Chelsea,24,1978,8,6,559,6.2,2,1,3,2,0,0,0,0,0.32,0.16,0.48,0.32,0.48,Matches
236,Ivan Gvozdenović,rs SRB,"DF,MF",be Club Brugge,24,1978,5,4,361,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches
237,Owen Hargreaves,eng ENG,MF,de Bayern Munich,22,1981,6,6,468,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
238,John Hartson,wls WAL,FW,sct Celtic,28,1975,6,6,457,5.1,1,2,3,1,0,0,2,0,0.20,0.39,0.59,0.20,0.59,Matches
239,Besnik Hasi,al ALB,"DF,MF",be Anderlecht,31,1971,6,6,503,5.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Cihan Haspolatlı,tr TUR,DF,tr Galatasaray,23,1980,6,3,253,2.8,1,0,1,1,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches
241,Ahmed Hassan,eg EGY,MF,tr Beşiktaş,28,1975,5,0,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Tayfur Havutçu,tr TUR,MF,tr Beşiktaş,33,1970,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Magnus Hedman,se SWE,GK,sct Celtic,30,1973,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
244,John Heitinga,nl NED,"DF,MF",nl Ajax,19,1983,3,2,205,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Horst Heldt,de GER,MF,de Stuttgart,33,1969,7,6,472,5.2,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches
246,Iván Helguera,es ESP,"DF,MF",es Real Madrid,28,1975,8,8,720,8.0,2,0,2,2,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches
247,Thomas Helveg,dk DEN,DF,it Inter,32,1971,3,1,140,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
248,Brahim Hemdani,dz ALG,"DF,MF",fr Marseille,25,1978,6,5,442,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
249,Marc Hendrikx,be BEL,MF,be Anderlecht,29,1974,5,3,256,2.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
250,René Henriksen,dk DEN,DF,gr Panathinaikos,33,1969,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Thierry Henry,fr FRA,FW,eng Arsenal,25,1977,10,10,890,9.9,5,5,10,5,0,0,1,0,0.51,0.51,01.01,0.51,01.01,Matches
252,Jan Vennegoor of Hesselink,nl NED,FW,nl PSV,24,1978,4,1,171,1.9,1,1,2,1,0,0,0,0,0.53,0.53,01.05,0.53,01.05,Matches
253,Timo Hildebrand,de GER,GK,de Stuttgart,24,1979,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
254,Andreas Hinkel,de GER,DF,de Stuttgart,21,1982,8,8,711,7.9,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches
255,Alexander Hleb,by BLR,MF,de Stuttgart,22,1981,8,7,641,7.1,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches
256,Kevin Hofland,nl NED,DF,nl PSV,24,1979,3,3,243,2.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
257,Jiří Homola,cz CZE,DF,cz Sparta Prague,23,1980,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Tim Howard,us USA,GK,eng Manchester Utd,24,1979,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Tomáš Hübschman,cz CZE,"DF,MF",cz Sparta Prague,21,1981,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Stephen Hughes,sct SCO,MF,sct Rangers,20,1982,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
261,Oleh Husyev,ua UKR,"DF,MF",ua Dynamo Kyiv,20,1983,5,4,293,3.3,0,1,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches
262,Hugo Ibarra,ar ARG,DF,fr Monaco,29,1974,10,7,642,7.1,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches
263,Zlatan Ibrahimović,se SWE,FW,nl Ajax,21,1981,6,6,452,5.0,1,1,2,1,0,0,2,0,0.20,0.20,0.40,0.20,0.40,Matches
264,José Ignacio,es ESP,MF,es Celta Vigo,29,1973,5,5,440,4.9,2,0,2,2,0,0,1,0,0.41,0.00,0.41,0.41,0.41,Matches
265,Sergei Ignashevich,ru RUS,DF,ru Loko Moscow,24,1979,6,6,540,6.0,1,0,1,0,1,1,1,0,0.17,0.00,0.17,0.00,0.00,Matches
266,Saša Ilić,rs SRB,MF,rs Partizan,25,1977,6,6,497,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
267,Ivica Iliev,rs SRB,"FW,MF",rs Partizan,23,1979,6,6,523,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Filippo Inzaghi,it ITA,FW,it Milan,29,1973,8,6,527,5.9,2,0,2,2,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches
269,Simone Inzaghi,it ITA,FW,it Lazio,27,1976,5,4,328,3.6,3,0,3,2,1,1,1,0,0.82,0.00,0.82,0.55,0.55,Matches
270,Mark Iuliano,it ITA,DF,it Juventus,29,1973,4,4,339,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
271,Ilija Ivić,rs SRB,FW,gr AEK Athens,32,1971,3,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Vladimir Ivić,rs SRB,MF,rs Partizan,26,1977,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
273,Marat Izmailov,ru RUS,MF,ru Loko Moscow,20,1982,4,4,357,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
274,Jandro,es ESP,MF,es Celta Vigo,24,1979,3,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
275,Edgaras Jankauskas,lt LTU,FW,pt Porto,28,1975,10,1,292,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Igor Jauregi,es ESP,"DF,MF",es Real Sociedad,29,1974,7,6,541,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
277,Jens Jeremies,de GER,MF,de Bayern Munich,29,1974,4,1,155,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
278,Jesuli,es ESP,MF,es Celta Vigo,25,1978,7,6,579,6.4,1,1,2,1,0,0,1,0,0.16,0.16,0.31,0.16,0.31,Matches
279,Patrik Ježek,cz CZE,MF,cz Sparta Prague,26,1976,3,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
280,Park Ji-sung,kr KOR,MF,nl PSV,22,1981,5,5,406,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
281,Petr Johana,cz CZE,DF,cz Sparta Prague,26,1976,7,7,630,7.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Pascal Johansen,fr FRA,MF,fr Marseille,24,1979,3,1,153,1.7,0,1,1,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59,Matches
283,Glen Johnson,eng ENG,DF,eng Chelsea,18,1984,7,6,506,5.6,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
284,John de Jong,nl NED,MF,nl PSV,26,1977,5,3,289,3.2,2,0,2,2,0,0,0,0,0.62,0.00,0.62,0.62,0.62,Matches
285,Nigel de Jong,nl NED,MF,nl Ajax,18,1984,5,3,326,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
286,Juanfran,es ESP,DF,es Celta Vigo,27,1976,6,6,540,6.0,1,0,1,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches
287,Tomáš Jun,cz CZE,FW,cz Sparta Prague,20,1983,5,1,156,1.7,1,0,1,1,0,0,0,0,0.58,0.00,0.58,0.58,0.58,Matches
288,Pantelis Kafes,gr GRE,"FW,MF",gr Olympiacos,25,1978,5,2,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
289,Oliver Kahn,de GER,GK,de Bayern Munich,34,1969,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
290,Nihat Kahveci,tr TUR,FW,es Real Sociedad,23,1979,8,5,475,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
291,Kaká,br BRA,"FW,MF",it Milan,21,1982,10,10,784,8.7,4,0,4,4,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches
292,Kakha Kaladze,ge GEO,"DF,MF",it Milan,25,1978,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
293,Mohamed Kallon,sl SLE,FW,it Inter,23,1979,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
294,Sinan Kaloğlu,tr TUR,FW,tr Beşiktaş,22,1981,2,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
295,Nwankwo Kanu,ng NGA,FW,eng Arsenal,26,1976,7,1,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
296,Michalis Kapsis,gr GRE,DF,gr AEK Athens,29,1973,4,4,226,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Giorgos Karagounis,gr GRE,MF,it Inter,26,1977,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
298,Ümit Karan,tr TUR,FW,tr Galatasaray,26,1976,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
299,Christian Karembeu,fr FRA,"DF,MF",gr Olympiacos,32,1970,6,6,540,6.0,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches
300,Valeri Karpin,ru RUS,MF,es Real Sociedad,34,1969,8,8,712,7.9,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Michalis Kasapis,gr GRE,DF,gr AEK Athens,31,1971,4,3,218,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Fanis Katergiannakis,gr GRE,GK,gr Olympiacos,29,1974,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
303,Kostas Katsouranis,gr GRE,"DF,MF",gr AEK Athens,24,1979,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
304,Roy Keane,ie IRL,MF,eng Manchester Utd,31,1971,4,4,357,4.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
305,John Kennedy,sct SCO,DF,sct Celtic,19,1983,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Martin Keown,eng ENG,"DF,MF",eng Arsenal,37,1966,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
307,Mateja Kežman,rs SRB,FW,nl PSV,24,1979,6,6,540,6.0,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches
308,Alyaksandr Khatskevich,by BLR,MF,ua Dynamo Kyiv,29,1973,4,0,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
309,Zurab Khizanishvili,ge GEO,DF,sct Rangers,21,1981,6,6,512,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
310,Dmitri Khokhlov,ru RUS,MF,ru Loko Moscow,27,1975,6,6,540,6.0,1,1,2,1,0,0,0,0,0.17,0.17,0.33,0.17,0.33,Matches
311,Seol Ki-hyeon,kr KOR,"FW,MF",be Anderlecht,24,1979,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
312,Marek Kincl,cz CZE,FW,cz Sparta Prague,30,1973,4,3,262,2.9,1,0,1,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches
313,José Kléberson,br BRA,MF,eng Manchester Utd,24,1979,2,1,112,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
314,Stefan Klos,de GER,GK,sct Rangers,31,1971,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
315,Okan Koç,tr TUR,"DF,MF",tr Beşiktaş,21,1982,3,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
